,photo_name,code_folder,metadata,sentence
323,QD-2018-DSC123174.JPG,rc039,"[['rc039', 'Chortens', 'Chortens', '33.745180', '77.757706']]","This is a picture of a heritage site in Ladakh. The site is : Chortens (code: rc039, type: Chortens, coordinates : 33.745180°N 77.757706°E). More information: ladakharcheology.com"
324,QD-2018-DSC123175.JPG,rc039,"[['rc039', 'Chortens', 'Chortens', '33.745180', '77.757706']]","This is a picture of a heritage site in Ladakh. The site is : Chortens (code: rc039, type: Chortens, coordinates : 33.745180°N 77.757706°E). More information: ladakharcheology.com"
325,QD-2018-DSC123176.JPG,rc039,"[['rc039', 'Chortens', 'Chortens', '33.745180', '77.757706']]","This is a picture of a heritage site in Ladakh. The site is : Chortens (code: rc039, type: Chortens, coordinates : 33.745180°N 77.757706°E). More information: ladakharcheology.com"
326,QD-2018-DSC123177.JPG,rc039,"[['rc039', 'Chortens', 'Chortens', '33.745180', '77.757706']]","This is a picture of a heritage site in Ladakh. The site is : Chortens (code: rc039, type: Chortens, coordinates : 33.745180°N 77.757706°E). More information: ladakharcheology.com"
327,QD-2018-DSC123188.JPG,rc039,"[['rc039', 'Chortens', 'Chortens', '33.745180', '77.757706']]","This is a picture of a heritage site in Ladakh. The site is : Chortens (code: rc039, type: Chortens, coordinates : 33.745180°N 77.757706°E). More information: ladakharcheology.com"
328,QD-2018-DSC123189.JPG,rc039,"[['rc039', 'Chortens', 'Chortens', '33.745180', '77.757706']]","This is a picture of a heritage site in Ladakh. The site is : Chortens (code: rc039, type: Chortens, coordinates : 33.745180°N 77.757706°E). More information: ladakharcheology.com"
329,QD-2019-DSC123422.JPG,t045+t046+t047+t048+t049,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109'], ['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382'], ['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785'], ['t048', 'Temple Ruin 4', 'Temple Ruin', '34.038763', '77.684847'], ['t049', 'Temple Ruin 5', 'Temple Ruin', '34.038496', '77.684463']]","This is a picture of 5 heritage sites in Ladakh. The sites are : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E), Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E), Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E), Temple Ruin 4 (code: t048, type: Temple Ruin, coordinates : 34.038763°N 77.684847°E), Temple Ruin 5 (code: t049, type: Temple Ruin, coordinates : 34.038496°N 77.684463°E). More information: ladakharcheology.com"
330,QD-2019-DSC123423.JPG,t045+t046+t047+t048+t049,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109'], ['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382'], ['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785'], ['t048', 'Temple Ruin 4', 'Temple Ruin', '34.038763', '77.684847'], ['t049', 'Temple Ruin 5', 'Temple Ruin', '34.038496', '77.684463']]","This is a picture of 5 heritage sites in Ladakh. The sites are : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E), Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E), Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E), Temple Ruin 4 (code: t048, type: Temple Ruin, coordinates : 34.038763°N 77.684847°E), Temple Ruin 5 (code: t049, type: Temple Ruin, coordinates : 34.038496°N 77.684463°E). More information: ladakharcheology.com"
331,QD-2019-DSC123424.JPG,t045,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E). More information: ladakharcheology.com"
332,QD-2019-DSC123425.JPG,t046,"[['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E). More information: ladakharcheology.com"
333,QD-2019-DSC123426.JPG,pc022,"[['pc022', 'Painted Chorten', 'Painted Chorten', '34.038752', '77.683867']]","This is a picture of a heritage site in Ladakh. The site is : Painted Chorten (code: pc022, type: Painted Chorten, coordinates : 34.038752°N 77.683867°E). More information: ladakharcheology.com"
334,QD-2019-DSC123427.JPG,t047,"[['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E). More information: ladakharcheology.com"
335,QD-2019-DSC123428.JPG,t047,"[['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E). More information: ladakharcheology.com"
336,QD-2019-DSC123429.JPG,t046+t047,"[['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382'], ['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785']]","This is a picture of 2 heritage sites in Ladakh. The sites are : Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E), Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E). More information: ladakharcheology.com"
337,QD-2019-DSC123430.JPG,t047,"[['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785']]","This is a picture of a heritage site in Ladakh. The site is : Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E). More information: ladakharcheology.com"
338,QD-2019-DSC123431.JPG,t045+t046,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109'], ['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382']]","This is a picture of 2 heritage sites in Ladakh. The sites are : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E), Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E). More information: ladakharcheology.com"
339,QD-2019-DSC123432.JPG,t045+t046+t047+t048+t049,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109'], ['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382'], ['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785'], ['t048', 'Temple Ruin 4', 'Temple Ruin', '34.038763', '77.684847'], ['t049', 'Temple Ruin 5', 'Temple Ruin', '34.038496', '77.684463']]","This is a picture of 5 heritage sites in Ladakh. The sites are : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E), Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E), Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E), Temple Ruin 4 (code: t048, type: Temple Ruin, coordinates : 34.038763°N 77.684847°E), Temple Ruin 5 (code: t049, type: Temple Ruin, coordinates : 34.038496°N 77.684463°E). More information: ladakharcheology.com"
340,QD-2019-DSC123433.JPG,t045+t046+t047+t048+t049,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109'], ['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382'], ['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785'], ['t048', 'Temple Ruin 4', 'Temple Ruin', '34.038763', '77.684847'], ['t049', 'Temple Ruin 5', 'Temple Ruin', '34.038496', '77.684463']]","This is a picture of 5 heritage sites in Ladakh. The sites are : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E), Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E), Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E), Temple Ruin 4 (code: t048, type: Temple Ruin, coordinates : 34.038763°N 77.684847°E), Temple Ruin 5 (code: t049, type: Temple Ruin, coordinates : 34.038496°N 77.684463°E). More information: ladakharcheology.com"
341,QD-2019-DSC123434.JPG,t045+t046+t047+t048+t049,"[['t045', 'Temple Ruin 1', 'Temple Ruin', '34.039394', '77.684109'], ['t046', 'Temple Ruin 2', 'Temple Ruin', '34.039114', '77.684382'], ['t047', 'Temple Ruin 3', 'Temple Ruin', '34.038895', '77.684785'], ['t048', 'Temple Ruin 4', 'Temple Ruin', '34.038763', '77.684847'], ['t049', 'Temple Ruin 5', 'Temple Ruin', '34.038496', '77.684463']]","This is a picture of 5 heritage sites in Ladakh. The sites are : Temple Ruin 1 (code: t045, type: Temple Ruin, coordinates : 34.039394°N 77.684109°E), Temple Ruin 2 (code: t046, type: Temple Ruin, coordinates : 34.039114°N 77.684382°E), Temple Ruin 3 (code: t047, type: Temple Ruin, coordinates : 34.038895°N 77.684785°E), Temple Ruin 4 (code: t048, type: Temple Ruin, coordinates : 34.038763°N 77.684847°E), Temple Ruin 5 (code: t049, type: Temple Ruin, coordinates : 34.038496°N 77.684463°E). More information: ladakharcheology.com"
